walkscore,bikescore,transitscore,near_schools,es,ms,hs,public_school,charter_school,anc_id,nbh_cluster,nbh_cluster_names,smd_id,ward_name,census_tract,comp_plan_area,objectid,crimeid,reportdate,fromdate,todate,address,latitude,longitude,bicycle_injuries,vehicle_injuries,pedestrian_injuries,total_injuries,total_major_injuries,total_minor_injuries,bicycle_fatalities,pedestrian_fatalities,vehicle_fatalities,drivers_impaired,drivers_speeding,total_vehicles,total_bicyclists,total_pedestrians,drivers_over_65,drivers_under_25,peds_over_65,peds_under_12,bikers_over_65,bikers_under_18,oos_vehicles,num_cars,num_suvs_or_trucks,driver_tickets,bicycle_tickets,ped_tickets,persontype_array,invehicletype_array,licenseplatestate_array,intapproachdirection,locationerror,lastupdatedate,blockkey,subblockkey,geography,pp_agency_incident_id,pp_total_injuries,pp_total_minor_injuries,pp_total_major_injuries,pp_call_time_rank,distance_to_nearest_block,aadt,totaltravellanes,totalcrosssectionwidth,totalparkinglanes,doubleyellow_line,summarydirection,num_sides_w_sidewalks,sidewalk_width,speed_limit,dcfunctionalclass,nhstype,routename,block_objectid,dcfunctionalclass_desc,distance_to_nearest_intersection,intersectionid,intersection_type,int_road_types,int_road_block_ids,street_names
11.00,57.00,27.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195772946,27988105,2019-03-23 02:01:36+00:00,2019-03-22,1970-01-01,ROCHAMBEAU BRIDGE SW,38.876872,-77.040767,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['VA', 'DC']",East,,1970-01-01 00:00:00+00:00,384e6e861b02b48901662d3db2d2d959,ce99a31516c0c271b4086b7314fcbd9d,0101000020E6100000EBE649DB8E4253C0D38192C95E704340,,,,,1,0.00018907,249207.0,2,51,0,,OB,0,,20.0,11.0,NHS Interstate,ROCHAMBEAU BRG SW,123920,Interstate,,,,,,
11.00,57.00,27.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195782949,27629922,2018-03-30 02:10:45+00:00,2018-03-29,1970-01-01,ROCHAMBEAU BRIDGE SW,38.876902,-77.040911,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['MD', 'MD']",East,,1970-01-01 00:00:00+00:00,384e6e861b02b48901662d3db2d2d959,ce99a31516c0c271b4086b7314fcbd9d,0101000020E6100000E3FE7A519E4253C05FA220933E704340,,,,,1,0.00055088,249207.0,2,51,0,,OB,0,,20.0,11.0,NHS Interstate,ROCHAMBEAU BRG SW,123920,Interstate,,,,,,
11.00,57.00,27.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195785396,27240591,2017-03-08 15:57:54+00:00,2017-03-08,1970-01-01,OHIO DRIVE SW,38.877636,-77.040497,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'VA']",East,,1970-01-01 00:00:00+00:00,384e6e861b02b48901662d3db2d2d959,ce99a31516c0c271b4086b7314fcbd9d,0101000020E6100000C10BDB7D944253C0CFB7971153704340,,,,,1,9.89e-05,249207.0,2,51,0,,OB,0,,20.0,11.0,NHS Interstate,ROCHAMBEAU BRG SW,123920,Interstate,,,,,,
11.00,57.00,27.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195792398,26952527,2016-05-25 12:48:57+00:00,2016-05-25,1970-01-01,INTERSTATE 395 INTERSTATE BN,38.878113,-77.039115,0,4,0,4,0,4,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,"['Driver', 'Driver', 'Passenger', 'Driver']","['Passenger Car/automobile', 'Other Small/light Truck', 'Passenger Car/automobile', 'Passenger Car/automobile']","['VA', 'VA', 'VA', 'FL']",East,,1970-01-01 00:00:00+00:00,ac70bdc40927b93f93ebcbdc87848d66,ba7e373e4c76423a071a2a3a804bd428,0101000020E610000081F6B518854253C058F77D806C704340,,,,,1,0.00031654,249207.0,2,35,0,,OB,0,,45.0,11.0,NHS Interstate,ROCHAMBEAU BRG SW,124063,Interstate,6.20100095,-741,RAMP,['Interstate'],['124063'],['ROCHAMBEAU BRIDGE SW']
11.00,57.00,27.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195802362,27113899,2016-11-03 01:22:59+00:00,2016-11-02,1970-01-01,ROCHAMBEAU BRIDGE SW,38.876869,-77.040875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"['Passenger', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['VA', 'VA']",East,,1970-01-01 00:00:00+00:00,384e6e861b02b48901662d3db2d2d959,ce99a31516c0c271b4086b7314fcbd9d,0101000020E6100000F59F1B709E4253C09BFA66533E704340,,,,,1,0.00057458,249207.0,2,51,0,,OB,0,,20.0,11.0,NHS Interstate,ROCHAMBEAU BRG SW,123920,Interstate,,,,,,
11.00,57.00,27.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195803678,27484498,2017-11-05 08:22:24+00:00,2017-11-05,1970-01-01,ROCHAMBEAU BRIDGE SW,38.878383,-77.039482,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,['Driver'],['Passenger Car/automobile'],['VA'],East,,1970-01-01 00:00:00+00:00,384e6e861b02b48901662d3db2d2d959,ce99a31516c0c271b4086b7314fcbd9d,0101000020E61000000C82A1EA864253C0F28365156F704340,,,,,1,0.0,249207.0,2,51,0,,OB,0,,20.0,11.0,NHS Interstate,ROCHAMBEAU BRG SW,123920,Interstate,,,,,,
11.00,57.00,27.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195823708,26714445,2015-10-02 16:55:03+00:00,2015-10-02,1970-01-01,I 395 SOUTHBOUND @ 14TH STREET BRIDGE SW,38.877486,-77.040582,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,"['Driver', 'Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['MD', 'MD', 'VA']",East,,1970-01-01 00:00:00+00:00,384e6e861b02b48901662d3db2d2d959,ce99a31516c0c271b4086b7314fcbd9d,0101000020E610000061F29E7F964253C0F2200ADF4E704340,,,,,1,0.00021885,249207.0,2,51,0,,OB,0,,20.0,11.0,NHS Interstate,ROCHAMBEAU BRG SW,123920,Interstate,,,,,,
11.00,57.00,27.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195862106,27521818,2017-12-12 21:49:43+00:00,2017-12-12,1970-01-01,ROCHAMBEAU BRIDGE SW,38.876841,-77.040969,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Motor Cycle', 'Passenger Car/automobile']","['DC', 'VA']",East,,1970-01-01 00:00:00+00:00,384e6e861b02b48901662d3db2d2d959,ce99a31516c0c271b4086b7314fcbd9d,0101000020E6100000D3FC7F469F4253C05DB566953C704340,,,,,1,0.00013938,249207.0,2,51,0,,OB,0,,20.0,11.0,NHS Interstate,ROCHAMBEAU BRG SW,123920,Interstate,,,,,,
11.00,57.00,27.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195865912,26787622,2015-12-12 13:22:13+00:00,2015-12-12,1970-01-01,I 395 SOUTHBOUND 14TH STREET BRIDGE SW,38.875716,-77.042379,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"['Passenger', 'Passenger', 'Passenger', 'Passenger', 'Passenger', 'Passenger', 'Passenger', 'Driver', 'Passenger', 'Passenger', 'Passenger', 'Passenger', 'Driver']","['Bus', 'Bus', 'Bus', 'Bus', 'Bus', 'Passenger Car/automobile', 'Bus', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Bus', 'Bus', 'Bus', 'Bus']","['MD', 'MD', 'MD', 'MD', 'MD', 'DC', 'MD', 'DC', 'DC', 'MD', 'MD', 'MD', 'MD']",East,,1970-01-01 00:00:00+00:00,384e6e861b02b48901662d3db2d2d959,ce99a31516c0c271b4086b7314fcbd9d,0101000020E610000059B95607B34253C0A866D4CB13704340,,,,,1,0.00051512,249207.0,2,51,0,,OB,0,,20.0,11.0,NHS Interstate,ROCHAMBEAU BRG SW,123920,Interstate,,,,,,
11.00,57.00,27.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195866915,27525808,2017-12-16 23:22:42+00:00,2017-12-16,1970-01-01,701 EAST BASIN DRIVE SW,38.880677,-77.036559,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'CT']",East,,1970-01-01 00:00:00+00:00,384e6e861b02b48901662d3db2d2d959,ce99a31516c0c271b4086b7314fcbd9d,0101000020E61000003123EB3FBA4253C016E333BD04704340,,,,,1,5.519e-05,249207.0,2,51,0,,OB,0,,20.0,11.0,NHS Interstate,ROCHAMBEAU BRG SW,123920,Interstate,,,,,,
11.00,57.00,27.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195885822,27539534,2017-12-30 11:12:10+00:00,2017-12-30,1970-01-01,14TH STREET SW,38.876493,-77.041628,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,"['Driver', 'Passenger', 'Passenger', 'Passenger', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['VA', 'VA', 'VA', 'VA', 'VA']",East,,1970-01-01 00:00:00+00:00,384e6e861b02b48901662d3db2d2d959,ce99a31516c0c271b4086b7314fcbd9d,0101000020E610000011122CB9A64253C09B5961312D704340,,,,,1,0.00035988,249207.0,2,51,0,,OB,0,,20.0,11.0,NHS Interstate,ROCHAMBEAU BRG SW,123920,Interstate,,,,,,
11.00,57.00,27.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A04,Ward 2,006202,CENTRAL WASHINGTON,195682077,26878822,2016-03-12 23:06:55+00:00,2016-03-12,1970-01-01,LINCOLN MEMORIAL CIRCLE NW,38.88827,-77.053152,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['CA', 'VA']",Southwest,,1970-01-01 00:00:00+00:00,9d7d14f29784ff0eb145a5438b64c7e4,9d7d14f29784ff0eb145a5438b64c7e4,0101000020E6100000552C9B32664353C0A00115CCB0714340,,,,,1,0.00033016,62101.0,6,61,0,Yes,BD,2,10,30.0,14.0,NHS Non-Interstate,ARLINGTON MEMORIAL BRG SW,134944,Principal Arterial,,,,,,
11.00,57.00,27.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A04,Ward 2,006202,CENTRAL WASHINGTON,195689316,27277827,2017-04-14 23:26:32+00:00,2017-04-14,1970-01-01,ARLINGTON MEMORIAL BRIDGE SW,38.887779,-77.054267,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'VA']",Southwest,,1970-01-01 00:00:00+00:00,9d7d14f29784ff0eb145a5438b64c7e4,9d7d14f29784ff0eb145a5438b64c7e4,0101000020E6100000C69F1424794353C045023200A3714340,,,,,1,0.00022555,62101.0,6,61,0,Yes,BD,2,10,30.0,14.0,NHS Non-Interstate,ARLINGTON MEMORIAL BRG SW,134944,Principal Arterial,,,,,,
11.00,57.00,27.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A04,Ward 2,006202,CENTRAL WASHINGTON,195735013,28124658,2019-08-05 13:19:39+00:00,2019-08-05,1970-01-01,14TH ST SW @ 14TH ST BRIDGE SW,38.887763,-77.054312,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Suv (sport Utility Vehicle)']","['VA', 'VA']",Southwest,,1970-01-01 00:00:00+00:00,9d7d14f29784ff0eb145a5438b64c7e4,9d7d14f29784ff0eb145a5438b64c7e4,0101000020E610000039D99DE3794353C0CAE78474A2714340,,,,,1,0.00016003,62101.0,6,61,0,Yes,BD,2,10,30.0,14.0,NHS Non-Interstate,ARLINGTON MEMORIAL BRG SW,134944,Principal Arterial,,,,,,
11.00,57.00,27.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A04,Ward 2,006202,CENTRAL WASHINGTON,195799234,28225637,2019-11-14 13:12:41+00:00,2019-11-13,1970-01-01,ARLINGTON MEMORIAL BRIDGE SW,38.887383,-77.055358,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Other Vehicle']","['VA', ' None']",Southwest,,1970-01-01 00:00:00+00:00,9d7d14f29784ff0eb145a5438b64c7e4,9d7d14f29784ff0eb145a5438b64c7e4,0101000020E6100000622884A56C4353C04F5B681AAC714340,,,,,1,0.00017507,62101.0,6,61,0,Yes,BD,2,10,30.0,14.0,NHS Non-Interstate,ARLINGTON MEMORIAL BRG SW,134944,Principal Arterial,,,,,,
12.00,39.00,33.00,[None],,,,,,3G,Cluster 10,"Hawthorne, Barnaby Woods, Chevy Chase",3G01,Ward 4,001500,ROCK CREEK WEST,195758413,27453948,2017-10-06 00:29:16+00:00,2017-10-05,1970-01-01,7032 WYNDALE STREET NW,38.982878,-77.054865,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,['Driver'],['Passenger Car/automobile'],['DC'],Northeast,,1970-01-01 00:00:00+00:00,5f5236fb473460ecd097d94bf1920a11,5f5236fb473460ecd097d94bf1920a11,0101000020E61000003A8E36F8824353C090940175CF7D4340,,,,,1,0.00014143,,1,29,2,,BD,1,6,20.0,19.0,,WYNDALE ST NW,131268,Local,,,,,,
12.00,55.00,48.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195663106,26740306,2015-10-28 13:16:51+00:00,2015-10-28,1970-01-01,14TH ST. BRIDGE,38.878137,-77.037072,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Large/heavy Truck', 'Pickup Truck']","['MD', ' None']",East,,1970-01-01 00:00:00+00:00,bc22fbd6a3c5d8b12a3e7bb28a102dd8,bc22fbd6a3c5d8b12a3e7bb28a102dd8,0101000020E6100000F0F60F7A624253C01E9D2DE96A704340,,,,,1,0.0001679,249207.0,4,63,0,,IB,0,,20.0,11.0,NHS Interstate,14TH ST SW,124784,Interstate,,,,,,
12.00,55.00,48.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195685271,28119102,2019-07-31 02:42:32+00:00,2019-07-30,1970-01-01,INTERSTATE 395 INTERSTATE BN,38.88474,-77.012674,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'DC']",East,,1970-01-01 00:00:00+00:00,3c99804b912a374f8fcb15232312b6de,7f4d6df8651ff163147c213f43529477,0101000020E6100000A724D80B614253C0746A59AC6D704340,,,,,1,0.0,249207.0,4,63,0,,IB,0,,20.0,11.0,NHS Interstate,14TH ST SW,124784,Interstate,0.00030002,16443,REGULAR,"['Interstate', 'Principal Arterial']","['124784', '135444', '136063']","['14TH STREET SW', 'INTERSTATE 395 INTERSTATE']"
12.00,55.00,48.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195697179,28193997,2019-10-13 23:39:34+00:00,2019-10-13,1970-01-01,14TH STREET SW,38.87834,-77.037171,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","[' None', 'VA']",Northeast,,1970-01-01 00:00:00+00:00,ae20583fa922b11edee4bcbe308a691a,5f2dab5ada3ad104b1fe5b14dc06ccf0,0101000020E610000007DDF509614253C0332C43B16D704340,,,,,1,0.0003015,26095.0,3,35,0,,IB,0,,35.0,14.0,NHS Non-Interstate,14TH ST SW,136063,Principal Arterial,0.07606361,16443,REGULAR,"['Interstate', 'Principal Arterial']","['124784', '135444', '136063']","['14TH STREET SW', 'INTERSTATE 395 INTERSTATE']"
12.00,55.00,48.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195697500,27059620,2016-09-09 15:14:28+00:00,2016-09-09,1970-01-01,ROCHAMBEAU BRIDGE SW,38.878784,-77.038164,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['VA', 'VA']",Northeast,,1970-01-01 00:00:00+00:00,ac70bdc40927b93f93ebcbdc87848d66,dea9c647fc77cdf5fe8a287318d346fd,0101000020E6100000DF627F0D724253C09F6D5B1C7F704340,,,,,1,0.00039657,249207.0,2,35,0,,OB,0,,45.0,11.0,NHS Interstate,ROCHAMBEAU BRG SW,124063,Interstate,,,,,,
12.00,55.00,48.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195707832,27780510,2018-08-27 09:56:47+00:00,2018-08-27,1970-01-01,INTERSTATE 395 INTERSTATE BN,38.882536,-77.017728,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,['Driver'],['Passenger Car/automobile'],['VA'],East,,1970-01-01 00:00:00+00:00,3c99804b912a374f8fcb15232312b6de,7f4d6df8651ff163147c213f43529477,0101000020E6100000A724D80B614253C0746A59AC6D704340,,,,,1,0.0,26095.0,3,35,0,,IB,0,,35.0,14.0,NHS Non-Interstate,14TH ST SW,136063,Principal Arterial,0.00030002,16443,REGULAR,"['Interstate', 'Principal Arterial']","['124784', '135444', '136063']","['14TH STREET SW', 'INTERSTATE 395 INTERSTATE']"
12.00,55.00,48.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195709481,27649692,2018-04-18 19:43:27+00:00,2018-04-10,1970-01-01,14TH STREET SW,38.878181,-77.037335,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['VA', 'Di']",East,,1970-01-01 00:00:00+00:00,bc22fbd6a3c5d8b12a3e7bb28a102dd8,bc22fbd6a3c5d8b12a3e7bb28a102dd8,0101000020E610000011EA81BC634253C06051987A68704340,,,,,1,0.00021499,249207.0,4,63,0,,IB,0,,20.0,11.0,NHS Interstate,14TH ST SW,124784,Interstate,,,,,,
12.00,55.00,48.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195721021,27292930,2017-04-29 00:45:10+00:00,2017-04-28,1970-01-01,14TH STREET SW,38.878165,-77.037351,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['VA', 'DC']",East,,1970-01-01 00:00:00+00:00,bc22fbd6a3c5d8b12a3e7bb28a102dd8,bc22fbd6a3c5d8b12a3e7bb28a102dd8,0101000020E610000079C53100644253C046DA88F667704340,,,,,1,0.00011143,249207.0,4,63,0,,IB,0,,20.0,11.0,NHS Interstate,14TH ST SW,124784,Interstate,,,,,,
12.00,55.00,48.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195722557,27019671,2016-07-31 17:55:32+00:00,2016-07-31,1970-01-01,14TH STREET SW,38.87834,-77.037171,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver', 'Passenger']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['VA', 'VA', 'VA']",East,,1970-01-01 00:00:00+00:00,bc22fbd6a3c5d8b12a3e7bb28a102dd8,bc22fbd6a3c5d8b12a3e7bb28a102dd8,0101000020E61000009E74C38E644253C0296D6ED366704340,,,,,1,0.0005944,249207.0,4,63,0,,IB,0,,20.0,11.0,NHS Interstate,14TH ST SW,124784,Interstate,,,,,,
12.00,55.00,48.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195727711,27290583,2017-04-26 15:40:08+00:00,2017-04-26,1970-01-01,14TH STREET SW,38.878124,-77.037392,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,"['Passenger', 'Driver', 'Passenger', 'Driver', 'Driver']","['Passenger Car/automobile', 'Large/heavy Truck', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'MD', 'DC', 'MD', 'DC']",East,,1970-01-01 00:00:00+00:00,bc22fbd6a3c5d8b12a3e7bb28a102dd8,bc22fbd6a3c5d8b12a3e7bb28a102dd8,0101000020E610000054C940AA644253C0084D449B66704340,,,,,1,0.00044733,249207.0,4,63,0,,IB,0,,20.0,11.0,NHS Interstate,14TH ST SW,124784,Interstate,,,,,,
12.00,55.00,48.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195738841,27022940,2016-08-04 01:30:59+00:00,2016-08-03,1970-01-01,INTERSTATE 395 INTERSTATE BN,38.882252,-77.025774,0,2,0,2,0,2,0,0,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,"['Driver', 'Driver', 'Passenger']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['MD', 'MI', 'MD']",East,,1970-01-01 00:00:00+00:00,3c99804b912a374f8fcb15232312b6de,7f4d6df8651ff163147c213f43529477,0101000020E6100000A724D80B614253C0746A59AC6D704340,,,,,1,0.0,183720.0,3,45,0,,OB,0,,20.0,11.0,NHS Interstate,INTERSTATE 395   BN,135444,Interstate,0.00030002,16443,REGULAR,"['Interstate', 'Principal Arterial']","['124784', '135444', '136063']","['14TH STREET SW', 'INTERSTATE 395 INTERSTATE']"
12.00,55.00,48.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195751227,27447895,2017-10-01 01:41:27+00:00,2017-09-30,1970-01-01,14TH STREET SW,38.87834,-77.037171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,['Driver'],['Passenger Car/automobile'],['DC'],Northeast,,1970-01-01 00:00:00+00:00,ae20583fa922b11edee4bcbe308a691a,5f2dab5ada3ad104b1fe5b14dc06ccf0,0101000020E610000007DDF509614253C0332C43B16D704340,,,,,1,0.0003015,26095.0,3,35,0,,IB,0,,35.0,14.0,NHS Non-Interstate,14TH ST SW,136063,Principal Arterial,0.07606361,16443,REGULAR,"['Interstate', 'Principal Arterial']","['124784', '135444', '136063']","['14TH STREET SW', 'INTERSTATE 395 INTERSTATE']"
12.00,55.00,48.00,[None],,,,,,2A,Cluster 45,"National Mall, Potomac River",2A01,Ward 2,006202,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195755088,26926613,2016-04-29 15:38:00+00:00,2016-04-29,1970-01-01,14TH STREET SW,38.877938,-77.037493,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['MD', 'VA']",East,,1970-01-01 00:00:00+00:00,bc22fbd6a3c5d8b12a3e7bb28a102dd8,bc22fbd6a3c5d8b12a3e7bb28a102dd8,0101000020E61000003CF27C27674253C053D1BA8561704340,,,,,1,0.00038131,249207.0,4,63,0,,IB,0,,20.0,11.0,NHS Interstate,14TH ST SW,124784,Interstate,3.17412521,-105,OVERPASS,"['Interstate', 'Local']","['124784', '136800']",['14TH STREET SW']
