"search_term","search_term_id","convo_group_id","tweet_id","tweet_text","tweet_place","reply_to_status","quoted_status","created_at","user_id","user_screen_name","user_location","coordinates","user_place"
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1321791574402125824","1321791574402125824","Accident. pedestrian struck in #NwWashingtonDc on 16th St at Shepherd St NW #DCtraffic https://t.co/wIfGMoe2R2","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-77.119401, 38.99538], [-76.909396, 38.99538], [-76.909396, 38.801826]]]}, 'attributes': {}}","","","2020-10-29 12:30:43+00:00","62875538","TotalTrafficDC","Washington DC","{'type': 'Point', 'coordinates': [-77.03649, 38.93974]}",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1321785915841355776","1321785915841355776","Things @MayorBowser has tweeted about this week:

Dave Chappell
lanyards
dining tents
a mural
Halloween
Thanksgiving

But 🦗 🦗🦗 about:
- #KaronHylton, who MPD illegally pursued &amp; killed for not wearing a helmet on a moped
- the biker MPD struck &amp; killed on Eastern Ave","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-77.119401, 38.99538], [-76.909396, 38.99538], [-76.909396, 38.801826]]]}, 'attributes': {}}","","","2020-10-29 12:08:14+00:00","65746913","AlisonPHorn","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1321234358846562304","1321234358846562304","Latest from @vbagate: 
CONFIRMED: The vehicle involved, is an unmarked police vehicle. Unclear if it was responding to a call when it struck a cyclist. Person hit was last reported in critical condition. STILL awaiting anything official from DC police investigating. https://t.co/TnwsyEqg5j","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-77.119401, 38.99538], [-76.909396, 38.99538], [-76.909396, 38.801826]]]}, 'attributes': {}}","","1321204321896288259","2020-10-27 23:36:33+00:00","18970657","BlakeMcCoyDC","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1321204321896288259","1321204321896288259","Happening Now: Prince George's County and DC Police are on scene of an incident involving an SUV and a bicyclist on East Capitol St adjacent to the Capitol Heights Metro Station. Unconfirmed if the SUV involved is a police vehicle. https://t.co/xf3UGPbbb5","","","","2020-10-27 21:37:11+00:00","15040812","vbagate","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1318678797831593993","1318678797831593993","Golden hour bike rides hit different https://t.co/IOvqagVmE5","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-77.119401, 38.99538], [-76.909396, 38.99538], [-76.909396, 38.801826]]]}, 'attributes': {}}","","","2020-10-20 22:21:39+00:00","360774703","Kinger_DC","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1315710562203041792","1315710562203041792","Been hit twice. One I ignore - I was uninjured and the guy was so apologetic. Then I got hit by an Uber for God's sake (in a protected bike lane) and had to stay in DC for the holidays because my leg was in a cast https://t.co/eA1rjpkExK","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-77.119401, 38.99538], [-76.909396, 38.99538], [-76.909396, 38.801826]]]}, 'attributes': {}}","","1315355568870219778","2020-10-12 17:46:57+00:00","191702522","TheMistler","District of Columbia","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1315355568870219778","1315355568870219778","Cyclists:

Retweet if you got hit by a car.

Like if drivers threatened to kill you.","","","","2020-10-11 18:16:20+00:00","1165262660507713537","VanierDe","","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1314568032858132481","1314568032858132481","@StephanRBarnard Rolled a car, got hit by car on bike (30 days in hospital), cancer (lots of radiation treatment)","{'id': '6417871953fa5e86', 'url': 'https://api.twitter.com/1.1/geo/id/6417871953fa5e86.json', 'place_type': 'city', 'name': 'Silver Spring', 'full_name': 'Silver Spring, MD', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.064086, 38.979735], [-77.064086, 39.036964], [-76.97162, 39.036964], [-76.97162, 38.979735]]]}, 'attributes': {}}","1314543535488749570","","2020-10-09 14:06:57+00:00","3960118295","Jezzrow22","Silver Spring, MD","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1314543535488749570","1314543535488749570","How many times have you nearly died?  🤔","","","","2020-10-09 12:29:36+00:00","467705283","StephanRBarnard","Midwest USA","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1309176240688037891","1309176240688037891","Perfect weather this evening for a few drinks on the patio. We are open from 5-9 so come on by. Hit the link to book a table. &amp; don’t forget for all our cyclist friends, we have a brand new rack right out front! Use promo code BIKE for 20% off drinks! 
🚴‍♀️
https://t.co/rnlWiz8iEP https://t.co/TrMCzHwgVz","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-77.119401, 38.99538], [-76.909396, 38.99538], [-76.909396, 38.801826]]]}, 'attributes': {}}","","","2020-09-24 17:01:53+00:00","97500615","pieshopdc","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1307085507533381632","1307085507533381632","@marinastrez @EmGusk Correct 
“the estimated risk of a pedestrian being killed is approximately 9% if they are hit at a speed of 30 mph. The risk at an impact speed of 40 mph is much higher, at approximately 50%. “

https://t.co/FYo3sn0jJe","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-77.119401, 38.99538], [-76.909396, 38.99538], [-76.909396, 38.801826]]]}, 'attributes': {}}","1307024416354820096","","2020-09-18 22:34:04+00:00","962801","ajturner","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1307024416354820096","1307024416354820096","@EmGusk Significantly more likely to KILL someone than driving the speed limit. Physics. Learn some.","","1307021528941424640","","2020-09-18 18:31:18+00:00","96233339","marinastrez","Washington DC USA","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1307021528941424640","1307021528941424640","@marinastrez yes, my 36 mph speed is terrifying","","1307020755713040384","","2020-09-18 18:19:50+00:00","14639216","EmGusk","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1307020755713040384","1307020755713040384","@EmGusk For you, perhaps - the thought of you on the road when I am is terrifying.","","1306922727023017984","","2020-09-18 18:16:46+00:00","96233339","marinastrez","Washington DC USA","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1306922727023017984","1306922727023017984","Finally getting a camera speeding ticket dismissed feels really good","","","","2020-09-18 11:47:14+00:00","14639216","EmGusk","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1307085102669795330","1307085102669795330","@GordonAChaffin Thank you - there is a significant effect on safety of 25 vs 36mph:

“the estimated risk of a pedestrian being killed is approximately 9% if they are hit at a speed of 30 mph. The risk at an impact speed of 40 mph is much higher, at approximately 50%”

https://t.co/FYo3sn0jJe","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-77.119401, 38.99538], [-76.909396, 38.99538], [-76.909396, 38.801826]]]}, 'attributes': {}}","1306928603515572224","","2020-09-18 22:32:27+00:00","962801","ajturner","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1306928603515572224","1306928603515572224","I was trying to be nice. I wasn't trying to be a reply guy, a ""well, actually"" Karen, or angry biker dude. But, ""thoroughfares"" all over the DC region have a 25 mph speed limit. I understand how someone can be upset, rushed by a sick pet, a child in the car. But 36 mph is deadly. https://t.co/xveLxnNxyy","","","","2020-09-18 12:10:35+00:00","3254650533","GordonAChaffin","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1306035973613068289","1306035973613068289","Sure. On my AM commute last fall I was stopped at the traffic signal at N. Glebe RD &amp; Williamsburg Blvd (Arlington). The light turned green. I made the left turn and two cyclist passed thru the red light. I hit my breaks. They didn’t stop. They missed my car by a few feet. https://t.co/P52f9WQDGV","{'id': '319ee7b36c9149da', 'url': 'https://api.twitter.com/1.1/geo/id/319ee7b36c9149da.json', 'place_type': 'city', 'name': 'Arlington', 'full_name': 'Arlington, VA', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.172219, 38.827378], [-77.172219, 38.934311], [-77.031779, 38.934311], [-77.031779, 38.827378]]]}, 'attributes': {}}","","1306033761683935234","2020-09-16 01:03:35+00:00","28015889","wingeds","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1306033761683935234","1306033761683935234","@wingeds What makes you think cyclists feel it's beneath them? (IOW, would you like to rephrase this based on things you can actually prove.)","","1306026797839114240","","2020-09-16 00:54:48+00:00","148072399","Wash_cycle","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1306026797839114240","1306026797839114240","Why yes I do. Since those would be cross walks.  Since I have your attention can you tell my why most cyclist feels it’s beneath them to not follow posted street signs. These are for everyone’s benefit. They keep us all safe, but only if we all obey them. 😷 https://t.co/lxfAvWvMXY","{'id': '319ee7b36c9149da', 'url': 'https://api.twitter.com/1.1/geo/id/319ee7b36c9149da.json', 'place_type': 'city', 'name': 'Arlington', 'full_name': 'Arlington, VA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.172219, 38.827378], [-77.031779, 38.827378], [-77.031779, 38.934311], [-77.172219, 38.934311]]]}, 'attributes': {}}","","1306025700772765696","2020-09-16 00:27:08+00:00","28015889","wingeds","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1306025700772765696","1306025700772765696","@wingeds Do you stop at every stop sign when walking?","","1306023640077606912","","2020-09-16 00:22:46+00:00","148072399","Wash_cycle","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1306023640077606912","1306023640077606912","I can’t disagree more. Traffic signs are there to control all traffic regardless of the mode of transportation. But honestly, most cyclists I observe don’t stop for traffic signs anyway. I can say this since I’m both a motorist &amp; a cyclist. 😷 https://t.co/nXSctlUCYf","{'id': '319ee7b36c9149da', 'url': 'https://api.twitter.com/1.1/geo/id/319ee7b36c9149da.json', 'place_type': 'city', 'name': 'Arlington', 'full_name': 'Arlington, VA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.172219, 38.827378], [-77.031779, 38.827378], [-77.031779, 38.934311], [-77.172219, 38.934311]]]}, 'attributes': {}}","","1306022942531366912","2020-09-16 00:14:35+00:00","28015889","wingeds","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1306022942531366912","1306022942531366912","@wingeds Counterintuitively, the research shows it might actually make things safer.","","1306015376266989568","","2020-09-16 00:11:48+00:00","148072399","Wash_cycle","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1306015376266989568","1306015376266989568","This is ridiculous &amp; unsafe. https://t.co/QfWNFM9xEk","{'id': '319ee7b36c9149da', 'url': 'https://api.twitter.com/1.1/geo/id/319ee7b36c9149da.json', 'place_type': 'city', 'name': 'Arlington', 'full_name': 'Arlington, VA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.172219, 38.827378], [-77.031779, 38.827378], [-77.031779, 38.934311], [-77.172219, 38.934311]]]}, 'attributes': {}}","","1305967275044896769","2020-09-15 23:41:44+00:00","28015889","wingeds","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1305967275044896769","1305967275044896769","New law lets Washington cyclists treat stop signs as yield signs. It’s not a crazy idea https://t.co/ByynnhjJJE","","","","2020-09-15 20:30:36+00:00","148072399","Wash_cycle","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1305224912542617601","1305224912542617601","Bike messenger hit by a truck on 14th St NW at T Street. @DCPoliceDept are here; bike is totaled. Rider is roughed up but talking/walking. CAR pulled out of Trader Joe’s &amp; blocked bike lane, rider forced into street and cars crowded him. #bikedc @RandyDaleDowns @CMBrookePinto","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-77.119401, 38.99538], [-76.909396, 38.99538], [-76.909396, 38.801826]]]}, 'attributes': {}}","","","2020-09-13 19:20:43+00:00","169991577","JesseBinDC","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1303327646273671168","1303327646273671168","Outdoor #handstand sessions have been productive recently. Hit several low-rep sets, including a 90° Push-up Negative. Also almost got run over by a speeding child cyclist. 😂 At least she said “Excuse me!”

#handstands #gymnastics #fitness #calisthenics #washingtondc #hstne #dc https://t.co/3HALgKdi7C","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-77.119401, 38.99538], [-76.909396, 38.99538], [-76.909396, 38.801826]]]}, 'attributes': {}}","","","2020-09-08 13:41:40+00:00","3657588809","physicalityDC","Washington, DC","",""
"(pedestrian OR bike OR cyclist OR biker) (hit OR clipped OR struck)","10","1299876130275700741","1299876130275700741","@PoPville anyone know what’s up with the dirt bike gang biking around petworth? They almost hit several people and people were leaning out of their cars beeping at people for trying to cross","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-77.119401, 38.99538], [-76.909396, 38.99538], [-76.909396, 38.801826]]]}, 'attributes': {}}","","","2020-08-30 01:06:34+00:00","3268229294","petrick727","","",""
